,Country Count,Top Region,Region Count,Top District,WineType,Producer,Rating,Price,URL,Lat,Long
1559,6172,Centro,3057,Toscana,rosso di montalcino,Tassi,4.1,279.99,https://www.vivino.com/tassi-montalcino-brunello-di-montalcino/w/1204666?year=2016&price_id=30858671,43.3204995,11.3281859
1560,6172,Centro,3057,Toscana,brunello di montalcino,Tenimenti Ricci,4.066666666666666,112.0,https://www.vivino.com/tenimenti-ricci-brunello-di-montalcino/w/1464216?year=2017&price_id=31007251,43.3204995,11.3281859
1561,6172,Centro,3057,Toscana,ricciolo toscana,Tenimenti Ricci,3.4,112.0,https://www.vivino.com/tenimenti-ricci-brunello-di-montalcino/w/1464216?year=2017&price_id=31007251,43.3204995,11.3281859
1562,6172,Centro,3057,Toscana,brunello di montalcino,Tenuta CastelGiocondo,4.25,129.99,https://www.vivino.com/tenuta-castelgiocondo-brunello-di-montalcino/w/1098912?year=2019&price_id=37022024,43.3204995,11.3281859
1563,6172,Centro,3057,Toscana,brunello di montalcino riserva,Tenuta CastelGiocondo,4.3,129.99,https://www.vivino.com/tenuta-castelgiocondo-brunello-di-montalcino/w/1098912?year=2019&price_id=37022024,43.3204995,11.3281859
1564,6172,Centro,3057,Toscana,campo ai sassi rosso di montalcino,Tenuta CastelGiocondo,3.8,129.99,https://www.vivino.com/tenuta-castelgiocondo-brunello-di-montalcino/w/1098912?year=2019&price_id=37022024,43.3204995,11.3281859
1565,6172,Centro,3057,Toscana,lamaione toscana,Tenuta CastelGiocondo,4.3,129.99,https://www.vivino.com/tenuta-castelgiocondo-brunello-di-montalcino/w/1098912?year=2019&price_id=37022024,43.3204995,11.3281859
1566,6172,Centro,3057,Toscana,brunello di montalcino,Tenuta Corte Pavone,4.266666666666667,104.99,https://www.vivino.com/tenuta-corte-pavone-brunello-di-montalcino/w/1221965?year=2011&price_id=30991327,43.3204995,11.3281859
1567,6172,Centro,3057,Toscana,brunello di montalcino,Tenuta Il Poggione,4.2299999999999995,492.0,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino-riserva-vigna-paganelli/w/22174?year=2004&price_id=35639902,43.3204995,11.3281859
1568,6172,Centro,3057,Toscana,brunello di montalcino riserva vigna paganelli,Tenuta Il Poggione,4.357142857142857,492.0,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino-riserva-vigna-paganelli/w/22174?year=2004&price_id=35639902,43.3204995,11.3281859
1569,6172,Centro,3057,Toscana,rosso di montalcino,Tenuta Il Poggione,3.9,492.0,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino-riserva-vigna-paganelli/w/22174?year=2004&price_id=35639902,43.3204995,11.3281859
1570,6172,Centro,3057,Toscana,toscana rosso,Tenuta Il Poggione,3.6,492.0,https://www.vivino.com/tenuta-il-poggione-brunello-di-montalcino-riserva-vigna-paganelli/w/22174?year=2004&price_id=35639902,43.3204995,11.3281859
1571,6172,Centro,3057,Toscana,brunello di montalcino,Tenuta La Fuga,4.3,111.76,https://www.vivino.com/tenuta-la-fuga-brunello-di-montalcino/w/1105358?year=2015&price_id=30989191,43.3204995,11.3281859
1572,6172,Centro,3057,Toscana,brunello di montalcino,Tenuta di Sesta,4.1,62.99,https://www.vivino.com/it-tenuta-di-sesta-brunello-di-montalcino/w/17215?year=2016&price_id=30868624,43.3204995,11.3281859
1573,6172,Centro,3057,Toscana,brunello di montalcino,Tenute Silvio Nardi,4.159999999999999,350.0,https://www.vivino.com/silvio-nardi-brunello-di-montalcino-vigneto-manachiara/w/89985?year=2001&price_id=33910918,43.3204995,11.3281859
1574,6172,Centro,3057,Toscana,brunello di montalcino vigneto manachiara,Tenute Silvio Nardi,4.3,350.0,https://www.vivino.com/silvio-nardi-brunello-di-montalcino-vigneto-manachiara/w/89985?year=2001&price_id=33910918,43.3204995,11.3281859
1575,6172,Centro,3057,Toscana,rosso di montalcino,Tenute Silvio Nardi,3.75,350.0,https://www.vivino.com/silvio-nardi-brunello-di-montalcino-vigneto-manachiara/w/89985?year=2001&price_id=33910918,43.3204995,11.3281859
1576,6172,Centro,3057,Toscana,brunello di montalcino,Terre Nere Campigli Vallone,4.3,224.99,https://www.vivino.com/terre-nere-capriolo-brunello-di-montalcino-riserva/w/9517114?year=2016&price_id=34741046,43.3204995,11.3281859
1577,6172,Centro,3057,Toscana,capriolo brunello di montalcino riserva,Terre Nere Campigli Vallone,4.3,224.99,https://www.vivino.com/terre-nere-capriolo-brunello-di-montalcino-riserva/w/9517114?year=2016&price_id=34741046,43.3204995,11.3281859
1578,6172,Centro,3057,Toscana,rosso di montalcino,Terre Nere Campigli Vallone,3.95,224.99,https://www.vivino.com/terre-nere-capriolo-brunello-di-montalcino-riserva/w/9517114?year=2016&price_id=34741046,43.3204995,11.3281859
1579,6172,Centro,3057,Toscana,brunello di montalcino,Trambusti,4.1,55.99,https://www.vivino.com/trambusti-brunello-di-montalcino/w/1156145?year=2014&price_id=30991169,43.3204995,11.3281859
1580,6172,Centro,3057,Toscana,tenuta poggio ai mandorli chianti classico,Trambusti,3.6,55.99,https://www.vivino.com/trambusti-brunello-di-montalcino/w/1156145?year=2014&price_id=30991169,43.3204995,11.3281859
1581,6172,Centro,3057,Toscana,brunello di montalcino,Uccelliera,4.3,225.61,https://www.vivino.com/uccelliera-brunello-di-montalcino-riserva/w/779524?year=2012&price_id=31006982,43.3204995,11.3281859
1582,6172,Centro,3057,Toscana,brunello di montalcino riserva,Uccelliera,4.5,225.61,https://www.vivino.com/uccelliera-brunello-di-montalcino-riserva/w/779524?year=2012&price_id=31006982,43.3204995,11.3281859
1583,6172,Centro,3057,Toscana,rosso di montalcino,Uccelliera,3.925,225.61,https://www.vivino.com/uccelliera-brunello-di-montalcino-riserva/w/779524?year=2012&price_id=31006982,43.3204995,11.3281859
1584,6172,Centro,3057,Toscana,toscana rapace,Uccelliera,4.133333333333333,225.61,https://www.vivino.com/uccelliera-brunello-di-montalcino-riserva/w/779524?year=2012&price_id=31006982,43.3204995,11.3281859
1585,6172,Centro,3057,Toscana,brunello di montalcino,Val di Suga,4.1,161.24,https://www.vivino.com/val-de-suga-brunello-di-montalcino-vigna-spuntali/w/85157?year=2016&price_id=31006226,43.3204995,11.3281859
1586,6172,Centro,3057,Toscana,brunello di montalcino poggio al granchio,Val di Suga,4.3,161.24,https://www.vivino.com/val-de-suga-brunello-di-montalcino-vigna-spuntali/w/85157?year=2016&price_id=31006226,43.3204995,11.3281859
1587,6172,Centro,3057,Toscana,brunello di montalcino vigna del lago,Val di Suga,4.275,161.24,https://www.vivino.com/val-de-suga-brunello-di-montalcino-vigna-spuntali/w/85157?year=2016&price_id=31006226,43.3204995,11.3281859
1588,6172,Centro,3057,Toscana,brunello di montalcino vigna spuntali,Val di Suga,4.35,161.24,https://www.vivino.com/val-de-suga-brunello-di-montalcino-vigna-spuntali/w/85157?year=2016&price_id=31006226,43.3204995,11.3281859
1589,6172,Centro,3057,Toscana,rosso di montalcino,Val di Suga,3.7,161.24,https://www.vivino.com/val-de-suga-brunello-di-montalcino-vigna-spuntali/w/85157?year=2016&price_id=31006226,43.3204995,11.3281859
1590,6172,Centro,3057,Toscana,brunello di montalcino,Valdicava,4.3625,383.6,https://www.vivino.com/valdicava-brunello-di-montalcino-riserva-madonna-del-piano/w/1242989?year=2001&price_id=30859921,43.3204995,11.3281859
1591,6172,Centro,3057,Toscana,brunello di montalcino riserva madonna del piano,Valdicava,4.516666666666667,383.6,https://www.vivino.com/valdicava-brunello-di-montalcino-riserva-madonna-del-piano/w/1242989?year=2001&price_id=30859921,43.3204995,11.3281859
1592,6172,Centro,3057,Toscana,rosso di montalcino,Valdicava,4.0,383.6,https://www.vivino.com/valdicava-brunello-di-montalcino-riserva-madonna-del-piano/w/1242989?year=2001&price_id=30859921,43.3204995,11.3281859
1593,6172,Centro,3057,Toscana,brunello di montalcino,Verbena,4.3,78.39,https://www.vivino.com/azienda-agricola-agrtiturismo-verbena-brunello-di-montalcino/w/19702?year=2017&price_id=30987551,43.3204995,11.3281859
1594,6172,Centro,3057,Toscana,brunello di montalcino,Villa Poggio Salvi,4.2,83.0,https://www.vivino.com/it-villa-poggio-salvi-brunello-di-montalcino-riserva/w/1302112?year=2016&price_id=30594911,43.3204995,11.3281859
1595,6172,Centro,3057,Toscana,brunello di montalcino riserva,Villa Poggio Salvi,4.2,83.0,https://www.vivino.com/it-villa-poggio-salvi-brunello-di-montalcino-riserva/w/1302112?year=2016&price_id=30594911,43.3204995,11.3281859
1596,6172,Centro,3057,Toscana,merlot,Villa Poggio Salvi,3.5,83.0,https://www.vivino.com/it-villa-poggio-salvi-brunello-di-montalcino-riserva/w/1302112?year=2016&price_id=30594911,43.3204995,11.3281859
1597,6172,Centro,3057,Toscana,rosso di montalcino,Villa Poggio Salvi,3.8,83.0,https://www.vivino.com/it-villa-poggio-salvi-brunello-di-montalcino-riserva/w/1302112?year=2016&price_id=30594911,43.3204995,11.3281859
1598,6172,Centro,3057,Toscana,brunello di montalcino,Villa al Cortile,4.05,118.99,https://www.vivino.com/villa-al-cortile-brunello-di-montalcino/w/98399?year=2013&price_id=31007220,43.3204995,11.3281859
1599,6172,Centro,3057,Toscana,brunello di montalcino,Visconti,4.2,41.99,https://www.vivino.com/visconti-brunello-di-montalcino-brunello-di-montalcino/w/1409734?year=2017&price_id=30992373,43.3204995,11.3281859
1600,6172,Centro,3057,Toscana,brunello di montalcino,Voliero,4.233333333333333,90.99,https://www.vivino.com/voliero-brunello-di-montalcino/w/1255570?year=2013&price_id=31007359,43.3204995,11.3281859
1601,6172,Centro,3057,Toscana,rosso di montalcino,Voliero,3.75,90.99,https://www.vivino.com/voliero-brunello-di-montalcino/w/1255570?year=2013&price_id=31007359,43.3204995,11.3281859
1602,6172,Centro,3057,Toscana,brunello di montalcino,l'Oca Ciuca,4.2,69.99,https://www.vivino.com/l-oca-ciuca-brunello-di-montalcino/w/1211314?year=2015&price_id=30991968,43.3204995,11.3281859
1603,6172,Centro,3057,Toscana,the drunken goose,l'Oca Ciuca,3.75,69.99,https://www.vivino.com/l-oca-ciuca-brunello-di-montalcino/w/1211314?year=2015&price_id=30991968,43.3204995,11.3281859
1604,6172,Centro,3057,Toscana,brunello di montalcino le potazzine,Le Potazzine,4.25,990.28,https://www.vivino.com/tenuta-le-potazzine-gorelli-guiseppe-brunello-di-montalcino-riserva/w/1317745?year=2015&price_id=30294948,43.3204995,11.3281859
1605,6172,Centro,3057,Toscana,brunello di montalcino riserva,Le Potazzine,4.6,990.28,https://www.vivino.com/tenuta-le-potazzine-gorelli-guiseppe-brunello-di-montalcino-riserva/w/1317745?year=2015&price_id=30294948,43.3204995,11.3281859
1606,6172,Centro,3057,Toscana,rosso di montalcino (gorelli),Le Potazzine,4.1,990.28,https://www.vivino.com/tenuta-le-potazzine-gorelli-guiseppe-brunello-di-montalcino-riserva/w/1317745?year=2015&price_id=30294948,43.3204995,11.3281859
1607,6172,Centro,3057,Toscana,brunello di montalcino riserva,La Fornace,4.3,114.99,https://www.vivino.com/azienda-agricola-la-fornace-brunello-di-montalcino-riserva/w/93553?year=2017&price_id=35860878,43.3204995,11.3281859
1608,6172,Centro,3057,Toscana,brunello di montalcino riserva,Soldera,4.75,1757.0,https://www.vivino.com/soldera-brunello-di-montalcino-riserva/w/1174525?year=2008&price_id=30859403,43.3204995,11.3281859
1609,6172,Centro,3057,Toscana,sangiovese,Soldera,4.6,1757.0,https://www.vivino.com/soldera-brunello-di-montalcino-riserva/w/1174525?year=2008&price_id=30859403,43.3204995,11.3281859
1610,6172,Centro,3057,Toscana,bucciarelli chianti classico,Antico Podere Casanova,3.9,47.6,https://www.vivino.com/it-casanova-bucciarelli-chianti-classico/w/1160909?year=2016&price_id=30867917,43.3204995,11.3281859
1611,6172,Centro,3057,Toscana,bulizio,Le Palaie,4.1,36.39,https://www.vivino.com/le-palaie-bulizio/w/1205727?year=2013&price_id=30871611,43.3204995,11.3281859
1612,6172,Centro,3057,Toscana,gatta ci cova,Le Palaie,3.6,36.39,https://www.vivino.com/le-palaie-bulizio/w/1205727?year=2013&price_id=30871611,43.3204995,11.3281859
1613,6172,Centro,3057,Toscana,sagrestano rosso di toscana,Le Palaie,3.4,36.39,https://www.vivino.com/le-palaie-bulizio/w/1205727?year=2013&price_id=30871611,43.3204995,11.3281859
1614,6172,Centro,3057,Toscana,ca'marcanda bolgheri,Gaja,4.333333333333333,1049.99,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2020&price_id=35849338,43.3204995,11.3281859
1615,6172,Centro,3057,Toscana,ca'marcanda magari,Gaja,4.233333333333333,1049.99,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2020&price_id=35849338,43.3204995,11.3281859
1616,6172,Centro,3057,Toscana,ca'marcanda promis toscana,Gaja,4.133333333333333,1049.99,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2020&price_id=35849338,43.3204995,11.3281859
1617,6172,Centro,3057,Toscana,pieve santa restituta brunello di montalcino,Gaja,4.383333333333334,1049.99,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2020&price_id=35849338,43.3204995,11.3281859
1618,6172,Centro,3057,Toscana,pieve santa restituta rennina brunello di montalcino,Gaja,4.4,1049.99,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2020&price_id=35849338,43.3204995,11.3281859
1619,6172,Centro,3057,Toscana,pieve santa restituta sugarille brunello di montalcino,Gaja,4.475,1049.99,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=2020&price_id=35849338,43.3204995,11.3281859
1620,6172,Centro,3057,Toscana,cabernet franc,Ampeleia,3.8,65.69,https://www.vivino.com/it-ampeleia-costa-toscana/w/1126794?year=2018&price_id=30991831,43.3204995,11.3281859
1621,6172,Centro,3057,Toscana,carignano,Ampeleia,3.7,65.69,https://www.vivino.com/it-ampeleia-costa-toscana/w/1126794?year=2018&price_id=30991831,43.3204995,11.3281859
1622,6172,Centro,3057,Toscana,costa toscana,Ampeleia,4.1000000000000005,65.69,https://www.vivino.com/it-ampeleia-costa-toscana/w/1126794?year=2018&price_id=30991831,43.3204995,11.3281859
1623,6172,Centro,3057,Toscana,kepos,Ampeleia,4.0,65.69,https://www.vivino.com/it-ampeleia-costa-toscana/w/1126794?year=2018&price_id=30991831,43.3204995,11.3281859
1624,6172,Centro,3057,Toscana,unlitro,Ampeleia,3.85,65.69,https://www.vivino.com/it-ampeleia-costa-toscana/w/1126794?year=2018&price_id=30991831,43.3204995,11.3281859
1625,6172,Centro,3057,Toscana,cabernet franc,Duemani,4.34,237.99,https://www.vivino.com/duemani-duemani-cabernet-franc/w/2196050?year=2014&price_id=30858665,43.3204995,11.3281859
1626,6172,Centro,3057,Toscana,merlot,Duemani,4.1,237.99,https://www.vivino.com/duemani-duemani-cabernet-franc/w/2196050?year=2014&price_id=30858665,43.3204995,11.3281859
1627,6172,Centro,3057,Toscana,syrah,Duemani,4.314285714285715,237.99,https://www.vivino.com/duemani-duemani-cabernet-franc/w/2196050?year=2014&price_id=30858665,43.3204995,11.3281859
1628,6172,Centro,3057,Toscana,cabernet franc,Piaggia,4.2,71.4,https://www.vivino.com/piaggia-carmignano-riserva/w/1100955?year=2016&price_id=30871260,43.3204995,11.3281859
1629,6172,Centro,3057,Toscana,carmignano riserva,Piaggia,4.3,71.4,https://www.vivino.com/piaggia-carmignano-riserva/w/1100955?year=2016&price_id=30871260,43.3204995,11.3281859
1630,6172,Centro,3057,Toscana,il sasso carmignano,Piaggia,4.18,71.4,https://www.vivino.com/piaggia-carmignano-riserva/w/1100955?year=2016&price_id=30871260,43.3204995,11.3281859
1631,6172,Centro,3057,Toscana,pietranera toscana,Piaggia,4.1,71.4,https://www.vivino.com/piaggia-carmignano-riserva/w/1100955?year=2016&price_id=30871260,43.3204995,11.3281859
1632,6172,Centro,3057,Toscana,cabernet franc,Vignamaggio,4.3,176.16,https://www.vivino.com/villa-vignamaggio-cabernet-franc/w/1221840?year=2011&price_id=30871703,43.3204995,11.3281859
1633,6172,Centro,3057,Toscana,castello di monna lisa chianti classico riserva,Vignamaggio,4.0,176.16,https://www.vivino.com/villa-vignamaggio-cabernet-franc/w/1221840?year=2011&price_id=30871703,43.3204995,11.3281859
1634,6172,Centro,3057,Toscana,merlot,Vignamaggio,4.1,176.16,https://www.vivino.com/villa-vignamaggio-cabernet-franc/w/1221840?year=2011&price_id=30871703,43.3204995,11.3281859
1635,6172,Centro,3057,Toscana,terre di prenzano chianti classico,Vignamaggio,3.8,176.16,https://www.vivino.com/villa-vignamaggio-cabernet-franc/w/1221840?year=2011&price_id=30871703,43.3204995,11.3281859
1636,6172,Centro,3057,Toscana,cabernet sauvignon,Castello di Monsanto,3.9,128.5,https://www.vivino.com/castello-di-monsanto-vigneto-il-poggio-chianti-classico-gran-selezione/w/1155257?year=2019&price_id=35943219,43.3204995,11.3281859
1637,6172,Centro,3057,Toscana,chianti classico,Castello di Monsanto,3.8333333333333335,128.5,https://www.vivino.com/castello-di-monsanto-vigneto-il-poggio-chianti-classico-gran-selezione/w/1155257?year=2019&price_id=35943219,43.3204995,11.3281859
1638,6172,Centro,3057,Toscana,chianti classico riserva,Castello di Monsanto,4.0,128.5,https://www.vivino.com/castello-di-monsanto-vigneto-il-poggio-chianti-classico-gran-selezione/w/1155257?year=2019&price_id=35943219,43.3204995,11.3281859
1639,6172,Centro,3057,Toscana,fabrizio bianchi sangioveto grosso toscana,Castello di Monsanto,4.1,128.5,https://www.vivino.com/castello-di-monsanto-vigneto-il-poggio-chianti-classico-gran-selezione/w/1155257?year=2019&price_id=35943219,43.3204995,11.3281859
1640,6172,Centro,3057,Toscana,monrosso tuscan red blend,Castello di Monsanto,3.4,128.5,https://www.vivino.com/castello-di-monsanto-vigneto-il-poggio-chianti-classico-gran-selezione/w/1155257?year=2019&price_id=35943219,43.3204995,11.3281859
1641,6172,Centro,3057,Toscana,vigneto il poggio chianti classico gran selezione,Castello di Monsanto,4.1571428571428575,128.5,https://www.vivino.com/castello-di-monsanto-vigneto-il-poggio-chianti-classico-gran-selezione/w/1155257?year=2019&price_id=35943219,43.3204995,11.3281859
1642,6172,Centro,3057,Toscana,cabernet sauvignon,Grillesino,4.2,60.44,https://www.vivino.com/grillesino-ceccante-cabernet-sauvignon/w/2820515?year=2017&price_id=30870353,43.3204995,11.3281859
1643,6172,Centro,3057,Toscana,cabernet sauvignon,Isole e Olena,4.433333333333334,174.0,https://www.vivino.com/isole-e-olena-cepparello-red/w/77462?year=2019&price_id=34606692,43.3204995,11.3281859
1644,6172,Centro,3057,Toscana,cepparello red,Isole e Olena,4.37,174.0,https://www.vivino.com/isole-e-olena-cepparello-red/w/77462?year=2019&price_id=34606692,43.3204995,11.3281859
1645,6172,Centro,3057,Toscana,chianti classico,Isole e Olena,4.0,174.0,https://www.vivino.com/isole-e-olena-cepparello-red/w/77462?year=2019&price_id=34606692,43.3204995,11.3281859
1646,6172,Centro,3057,Toscana,cabernet sauvignon,Poggio Al Lupo,4.033333333333333,63.0,https://www.vivino.com/poggio-al-lupo-toscana-cabernet-sauvignon/w/5296650?year=2018&price_id=30866040,43.3204995,11.3281859
1647,6172,Centro,3057,Toscana,cabernet sauvignon,Prelius,3.8,74.19,https://www.vivino.com/prelius-prile/w/7213910?year=2015&price_id=30865752,43.3204995,11.3281859
1648,6172,Centro,3057,Toscana,prile,Prelius,3.9,74.19,https://www.vivino.com/prelius-prile/w/7213910?year=2015&price_id=30865752,43.3204995,11.3281859
1649,6172,Centro,3057,Toscana,cabernet sauvignon,Tommasi,3.8499999999999996,419.99,https://www.vivino.com/tommasi-de-buris-amarone-della-valpolicella-classico-riserva/w/6742010?year=2009&price_id=36116460,43.3204995,11.3281859
1650,6172,Centro,3057,Toscana,poggio al tufo rompicollo,Tommasi,3.9,419.99,https://www.vivino.com/tommasi-de-buris-amarone-della-valpolicella-classico-riserva/w/6742010?year=2009&price_id=36116460,43.3204995,11.3281859
1651,6172,Centro,3057,Toscana,calidonia chianti classico riserva,Bindi Sergardi,4.2,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1652,6172,Centro,3057,Toscana,i colli achille rosso,Bindi Sergardi,3.8,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1653,6172,Centro,3057,Toscana,la boncia chianti,Bindi Sergardi,4.0,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1654,6172,Centro,3057,Toscana,la ghirlanda chianti classico,Bindi Sergardi,3.9749999999999996,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1655,6172,Centro,3057,Toscana,mocenni numero 89 gran selezione chianti classico,Bindi Sergardi,4.1,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1656,6172,Centro,3057,Toscana,mocenni particella 91,Bindi Sergardi,4.5,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1657,6172,Centro,3057,Toscana,ser gardo chianti classico,Bindi Sergardi,4.05,142.8,https://www.vivino.com/bindi-sergardi-mocenni-numero-89-gran-selezione-chianti-classico/w/2695604?year=2010&price_id=31003748,43.3204995,11.3281859
1658,6172,Centro,3057,Toscana,campaccio,Terrabianca,4.0249999999999995,131.59,https://www.vivino.com/terrabianca-campaccio-collezione/w/6257048?year=2013&price_id=31007157,43.3204995,11.3281859
1659,6172,Centro,3057,Toscana,campaccio collezione,Terrabianca,4.3,131.59,https://www.vivino.com/terrabianca-campaccio-collezione/w/6257048?year=2013&price_id=31007157,43.3204995,11.3281859
1660,6172,Centro,3057,Toscana,croce chianti classico riserva,Terrabianca,4.1,131.59,https://www.vivino.com/terrabianca-campaccio-collezione/w/6257048?year=2013&price_id=31007157,43.3204995,11.3281859
1661,6172,Centro,3057,Toscana,campanaio,Podere Monastero,4.3,79.79,https://www.vivino.com/monastero-campanaio/w/1416333?year=2017&price_id=30870510,43.3204995,11.3281859
1662,6172,Centro,3057,Toscana,la pineta pinot nero,Podere Monastero,4.2,79.79,https://www.vivino.com/monastero-campanaio/w/1416333?year=2017&price_id=30870510,43.3204995,11.3281859
1663,6172,Centro,3057,Toscana,campicaia chianti classico riserva,Vignole,4.1,55.99,https://www.vivino.com/vignole-campicaia-chianti-classico-riserva/w/5090033?year=2013&price_id=30989214,43.3204995,11.3281859
1664,6172,Centro,3057,Toscana,cantaloro toscana rosso,Avignonesi,3.8,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1665,6172,Centro,3057,Toscana,da di rosso biologico,Avignonesi,3.9,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1666,6172,Centro,3057,Toscana,merlot,Avignonesi,4.228571428571429,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1667,6172,Centro,3057,Toscana,poggetto di sopra nobile di montepulciano,Avignonesi,4.2,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1668,6172,Centro,3057,Toscana,rosso di montepulciano,Avignonesi,3.75,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1669,6172,Centro,3057,Toscana,sangiovese,Avignonesi,4.3,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1670,6172,Centro,3057,Toscana,toscana grifi,Avignonesi,4.2,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1671,6172,Centro,3057,Toscana,vino nobile di montepulciano,Avignonesi,4.05,97.02,https://www.vivino.com/avignonesi-grandi-annate-sangiovese-tuscany/w/1208?year=2013&price_id=31005242,43.3204995,11.3281859
1672,6172,Centro,3057,Toscana,caparsino chianti classico riserva,Caparsa,4.0,76.99,https://www.vivino.com/caparsa-caparsino-chianti-classico-riserva/w/1143035?year=2016&price_id=30988257,43.3204995,11.3281859
1673,6172,Centro,3057,Toscana,capotondo chianti classico,Castelvecchi,4.0,30.0,https://www.vivino.com/castelvecchi-capotondo-chianti-classico/w/2773632?year=2021&price_id=34118612,43.3204995,11.3281859
1674,6172,Centro,3057,Toscana,carla (6) toscana,La Massa,4.25,164.99,https://www.vivino.com/la-massa-giorgio-primo/w/779426?year=2017&price_id=35849510,43.3204995,11.3281859
1675,6172,Centro,3057,Toscana,giorgio primo,La Massa,4.4,164.99,https://www.vivino.com/la-massa-giorgio-primo/w/779426?year=2017&price_id=35849510,43.3204995,11.3281859
1676,6172,Centro,3057,Toscana,toscana,La Massa,3.9,164.99,https://www.vivino.com/la-massa-giorgio-primo/w/779426?year=2017&price_id=35849510,43.3204995,11.3281859
1677,6172,Centro,3057,Toscana,carnasciale,Podere Il Carnasciale,4.2,336.0,https://www.vivino.com/podere-il-carnasciale-il-caberlot/w/1184188?year=2009&price_id=30989253,43.3204995,11.3281859
1678,6172,Centro,3057,Toscana,il caberlot,Podere Il Carnasciale,4.5,336.0,https://www.vivino.com/podere-il-carnasciale-il-caberlot/w/1184188?year=2009&price_id=30989253,43.3204995,11.3281859
1679,6172,Centro,3057,Toscana,casa boschino toscana,San Fabiano Calcinaia,3.5,53.19,https://www.vivino.com/san-fabiano-calcinaia-chianti-classico/w/85207?year=2005&price_id=30865227,43.3204995,11.3281859
1680,6172,Centro,3057,Toscana,cellole gran selezione chianti classico,San Fabiano Calcinaia,4.0,53.19,https://www.vivino.com/san-fabiano-calcinaia-chianti-classico/w/85207?year=2005&price_id=30865227,43.3204995,11.3281859
1681,6172,Centro,3057,Toscana,chianti classico,San Fabiano Calcinaia,3.8,53.19,https://www.vivino.com/san-fabiano-calcinaia-chianti-classico/w/85207?year=2005&price_id=30865227,43.3204995,11.3281859
1682,6172,Centro,3057,Toscana,casamatta toscana rosso,Bibi Graetz,3.5,559.96,https://www.vivino.com/bibi-graetz-colore-toscana/w/1619581?year=2019&price_id=30869135,43.3204995,11.3281859
1683,6172,Centro,3057,Toscana,colore toscana,Bibi Graetz,4.266666666666667,559.96,https://www.vivino.com/bibi-graetz-colore-toscana/w/1619581?year=2019&price_id=30869135,43.3204995,11.3281859
1684,6172,Centro,3057,Toscana,soffocone di vincigliata toscana,Bibi Graetz,4.0,559.96,https://www.vivino.com/bibi-graetz-colore-toscana/w/1619581?year=2019&price_id=30869135,43.3204995,11.3281859
1685,6172,Centro,3057,Toscana,testamatta 20th anniversary,Bibi Graetz,4.2,559.96,https://www.vivino.com/bibi-graetz-colore-toscana/w/1619581?year=2019&price_id=30869135,43.3204995,11.3281859
1686,6172,Centro,3057,Toscana,testamatta toscana,Bibi Graetz,4.24,559.96,https://www.vivino.com/bibi-graetz-colore-toscana/w/1619581?year=2019&price_id=30869135,43.3204995,11.3281859
